Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,PCBuilders Price,PCBuilders Status,PCBuilders URL,Winsoft Price,Winsoft Status,Winsoft URL
"Intel® Core™ Ultra 5 Processor 225F (20M Cache, up to 4.90 GHz)",intelultra5225f,,,,54500.0,In stock,https://www.nanotek.lk/product/intel-core-ultra-5-processor-225f-20m-cache-up-to-490-ghz,,,,,,
Intel Core i5 processor 14600KF,inteli514600kf,,,,79500.0,In Stock,https://www.nanotek.lk/product/intel-core-i5-processor-14600kf,,,,,,
"AMD Ryzen 5 5600 (6 Cores, 12 Threads) Up To 4.4 GHz",amdryzen5560044,,,,43500.0,Out of Stock,https://www.nanotek.lk/product/amd-ryzen-5-5600-6-cores-12-threads-up-to-44-ghz,,,,,,
"INTEL CORE I3 12100 (12M CACHE, UP TO 4.30)",inteli312100,,,,49000.0,In Stock,https://www.nanotek.lk/product/intel-core-i3-12100-12m-cache-up-to-430,49000.0,In Stock,https://pcbuilders.lk/intel-i3-3/,,,
AMD Ryzen 5 8400F (up to 4.7Ghz 6-cores 12-threads) 16M Cache - Tray,amdryzen58400f16m,,,,44500.0,In stock,https://www.nanotek.lk/product/amd-ryzen-5-8400f-up-to-47ghz-6-cores-12-threads-16m-cache-tray,,,,,,
Intel Core Ultra 7 Processor 265,intelultra7265,,,,99000.0,In stock,https://www.nanotek.lk/product/intel-core-ultra-7-processor-265-1,,,,,,
Intel® Core Ultra 9 Processor 285K,intelultra9285k,,,,199500.0,In Stock,https://www.nanotek.lk/product/intel-core-ultra-9-processor-285k,201500.0,In Stock,https://pcbuilders.lk/intel-ultra-9/,198000.0,In Stock,https://www.winsoft.lk/product/intel-core-ultra-9-285k-processor/
AMD Ryzen 9 9950X (up to 5.7Ghz 16-cores 32-threads) 64M Cache,amdryzen99950x64m,,,,179000.0,In Stock,https://www.nanotek.lk/product/amd-ryzen-9-9950x-up-to-57ghz-16-cores-32-threads-64m-cache,,,,,,
AMD Ryzen 7 9700X (up to 5.5Ghz 8-cores 16-threads) 32M Cache,amdryzen79700x32m,,,,98000.0,In Stock,https://www.nanotek.lk/product/amd-ryzen-7-9700x-up-to-55ghz-8-cores-16-threads-32m-cache,,,,,,
Intel® Core Ultra 7 Processor 265K,intelultra7265k,,,,106500.0,In Stock,https://www.nanotek.lk/product/intel-core-ultra-7-processor-265k,,,,106000.0,In Stock,https://www.winsoft.lk/product/intel-core-ultra-7-265k-processor/
AMD Ryzen 9 9900X (up to 5.6Ghz 12-cores 24-threads) 64M Cache - Tray,amdryzen99900x64m,,,,138500.0,In Stock,https://www.nanotek.lk/product/amd-ryzen-9-9900x-up-to-56ghz-12-cores-24-threads-64m-cache-tray,,,,,,
"INTEL CORE I7 14700 (33M CACHE, UP TO 5.40 GHZ)",inteli714700,,,,154500.0,In Stock,https://www.nanotek.lk/product/intel-core-i7-14700-33m-cache-up-to-540-ghz,135500.0,In Stock,https://pcbuilders.lk/intel-i7-3/,154000.0,In Stock,https://www.winsoft.lk/product/intel-core-i7-14700-desktop-processor/
AMD RYZEN 5 8500G UP TO 5GHZ 6-CORES 12-THREADS) 22M CACHE,amdryzen58500g561222m,,,,59500.0,In Stock,https://www.nanotek.lk/product/amd-ryzen-5-8500g-up-to-5ghz-6-cores-12-threads-22m-cache,,,,,,
AMD Ryzen 5 9600X (up to 5.4Ghz 6-cores 12-threads) 32M Cache,amdryzen59600x32m,,,,89500.0,In Stock,https://www.nanotek.lk/product/amd-ryzen-5-9600x-up-to-54ghz-6-cores-12-threads-32m-cache,,,,,,
AMD Ryzen 5 7500F (up to 5.0Ghz 6-cores 12-threads) 32M Cache  - TRAY,amdryzen57500f32m,,,,49500.0,In stock,https://www.nanotek.lk/product/amd-ryzen-5-7500f-up-to-50ghz-6-cores-12-threads-32m-cache-tray,,,,,,
AMD Ryzen 7 7800X3D (up to 5Ghz 8-cores 16-threads) 96M AMD V-Cache - Tray,amdryzen77800x3d96mamdv,,,,129500.0,In Stock,https://www.nanotek.lk/product/amd-ryzen-7-7800x3d-up-to-5ghz-8-cores-16-threads-96m-amd-v-cache-tray,,,,,,
Intel Core i7-12700K - Tray,inteli712700k,,,,89500.0,In Stock,https://www.nanotek.lk/product/intel-core-i7-12700k-tray-1,75000.0,In Stock,https://pcbuilders.lk/used-intel-i7/,,,
AMD Ryzen 7 7700X (up to 5.4Ghz 8-cores 16-threads) 32M Cache - TRAY,amdryzen77700x32m,,,,85000.0,In Stock,https://www.nanotek.lk/product/amd-ryzen-7-7700x-up-to-54ghz-8-cores-16-threads-32m-cache-tray,,,,,,
"INTEL CORE I7 12700F (25M CACHE, UP TO 4.90 GHZ)",inteli712700f,,,,79500.0,In Stock,https://www.nanotek.lk/product/intel-core-i7-12700f-25m-cache-up-to-490-ghz,,,,,,
AMD Ryzen 5 7600X (up to 5.3Ghz 6-cores 12-threads) 32M Cache,amdryzen57600x32m,,,,67000.0,In Stock,https://www.nanotek.lk/product/amd-ryzen-5-7600x-up-to-53ghz-6-cores-12-threads-32m-cache,,,,,,
AMD Ryzen 5 5600GT (up to 4.6Ghz 6-cores 12-threads) 16M Cache,amdryzen55600gt16m,,,,50000.0,In Stock,https://www.nanotek.lk/product/amd-ryzen-5-5600gt-up-to-46ghz-6-cores-12-threads-16m-cache,,,,,,
AMD Ryzen 5 8600G up to 5Ghz 6-cores 12-threads) 16M Cache - Tray,amdryzen58600g561216m,,,,69000.0,Out of Stock,https://www.nanotek.lk/product/amd-ryzen-5-8600g-up-to-5ghz-6-cores-12-threads-16m-cache-tray,,,,,,
Intel Core Ultra 5 Processor 245K,intelultra5245k,,,,104000.0,In Stock,https://www.nanotek.lk/product/intel-core-ultra-5-processor-245k,,,,103900.0,In Stock,https://www.winsoft.lk/product/intel-core-ultra-5-245k-processor/
"Intel® Core i7-13700F Processor (30M Cache, up to 5.20 GHz)",inteli713700f,,,,89000.0,Out of Stock,https://www.nanotek.lk/product/intel-core-i7-13700f-processor-30m-cache-up-to-520-ghz,,,,,,
