Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,Winsoft Price,Winsoft Status,Winsoft URL
MSI Vector 16 HX AI A2XWHG Ultra 7 RTX 5070Ti,msivector16hxaia2xwhgultra7rtx5070ti,,,,889000.0,In Stock,https://www.nanotek.lk/product/msi-vector-16-hx-ai-a2xwhg-ultra-7-rtx-5070ti,,,
ASUS Zenbook DUO UX8406CA 15th GEN Ultra 9,asuszenbookduoux8406ca15thultra9,,,,779000.0,In Stock,https://www.nanotek.lk/product/asus-zenbook-duo-ux8406ca-15th-gen-ultra-9,,,
Asus Vivobook 16 X1607QA Snapdragon X  X1,asusvivobook16x1607qasnapdragonxx1,,,,245000.0,In Stock - Display Unit,https://www.nanotek.lk/product/asus-vivobook-16-x1607qa-snapdragon-x-x1,,,
DELL VOSTRO 3530 I7 13TH NVIDIA MX550,dellvostro3530i713thnvidiamx550,,,,239000.0,In Stock,https://www.nanotek.lk/product/dell-vostro-3530-i7-13th-nvidia-mx550,,,
HP VICTUS 15 fa1394tx i5 13TH GEN RTX 3050 6GB,hpvictus15fa1394txi513thrtx30506gb,,,,289000.0,In Stock,https://www.nanotek.lk/product/hp-victus-15-fa1394tx-i5-13th-gen-rtx-3050-6gb,,,
LENOVO LOQ 15AHP10 Ryzen 7 16GB RTX 5050 8GB,lenovoloq15ahp10ryzen716gbrtx50508gb,,,,395000.0,In Stock,https://www.nanotek.lk/product/lenovo-loq-15ahp10-ryzen-7-16gb-rtx-5050-8gb,,,
ASUS Vivobook S 14 M5406WA AMD Ryzen AI 9 365,asusvivobooks14m5406waamdryzenai9365,,,,517000.0,In Stock,https://www.nanotek.lk/product/asus-vivobook-s-14-m5406wa-amd-ryzen-ai-9-365,,,
LENOVO IDEAPAD SLIM 3 15IAH8 i5 12TH GEN H,lenovoideapadslim315iah8i512thh,,,,157000.0,In Stock - Display Unit,https://www.nanotek.lk/product/lenovo-ideapad-slim-3-15iah8-i5-12th-gen-h,,,
Asus Vivobook 15 X1504VA i3 13th Gen,asusvivobook15x1504vai313th,,,,153000.0,In Stock,https://www.nanotek.lk/product/asus-vivobook-15-x1504va-i3-13th-gen,,,
Lenovo LOQ 15IRX9 i7 13th GEN HX + RTX 4050 6GB,lenovoloq15irx9i713thhxrtx40506gb,,,,379000.0,In stock,https://www.nanotek.lk/product/lenovo-loq-15irx9-i7-13th-gen-hx-rtx-4050-6gb,,,
MSI Sword 16 HX B14VEKG Core i7 14TH GEN HX RTX 4050,msisword16hxb14vekgi714thhxrtx4050,,,,429000.0,In Stock,https://www.nanotek.lk/product/msi-sword-16-hx-b14vekg-core-i7-14th-gen-hx-rtx-4050,,,
HP VICTUS 15 FA1392TX I5 12TH RTX 2050 4GB,hpvictus15fa1392txi512thrtx20504gb,,,,232000.0,Out of Stock,https://www.nanotek.lk/product/hp-victus-15-fa1392tx-i5-12th-rtx-2050-4gb,,,
LENOVO IDEAPAD 5 14IRU9 2-in-1 INTEL CORE 7 14TH GEN,lenovoideapad514iru92in1intel714th,,,,314000.0,In Stock,https://www.nanotek.lk/product/lenovo-ideapad-5-14iru9-2-in-1-intel-core-7-14th-gen,,,
Lenovo LOQ 15IRX9 i5 13th GEN HX + RTX 3050 6GB,lenovoloq15irx9i513thhxrtx30506gb,,,,294000.0,In Stock,https://www.nanotek.lk/product/lenovo-loq-15irx9-i5-13th-gen-hx-rtx-3050-6gb,,,
MSI Cyborg 15 A13VE I5 13TH GEN RTX 4050 6GB,msicyborg15a13vei513thrtx40506gb,,,,357000.0,In stock,https://www.nanotek.lk/product/msi-cyborg-15-a13ve-i5-13th-gen-rtx-4050-6gb,,,
Lenovo LOQ Essential 15IAX9E i7 12th GEN HX + RTX 4050 6GB,lenovoloqessential15iax9ei712thhxrtx40506gb,,,,315000.0,In stock,https://www.nanotek.lk/product/lenovo-loq-essential-15iax9e-i7-12th-gen-hx-rtx-4050-6gb,,,
Lenovo LOQ 15IRX9 i7 13th GEN HX + RTX 3050 6GB,lenovoloq15irx9i713thhxrtx30506gb,,,,345000.0,In stock,https://www.nanotek.lk/product/lenovo-loq-15irx9-i7-13th-gen-hx-rtx-3050-6gb,,,
Lenovo LOQ 15IRX10 i7 14th GEN HX + RTX 5060 8GB,lenovoloq15irx10i714thhxrtx50608gb,,,,499000.0,In stock,https://www.nanotek.lk/product/lenovo-loq-15irx10-i7-14th-gen-hx-rtx-5060-8gb,,,
ASUS VIVOBOOK 14 FLIP TP3407SA Ultra 7 16GB 1TB,asusvivobook14fliptp3407saultra716gb1tb,,,,515000.0,In Stock,https://www.nanotek.lk/product/asus-vivobook-14-flip-tp3407sa-ultra-7-16gb-1tb,,,
Lenovo IdeaPad Slim 5 16IMH9 Ultra 7,lenovoideapadslim516imh9ultra7,,,,309000.0,Out of Stock,https://www.nanotek.lk/product/lenovo-ideapad-slim-5-16imh9-ultra-7,,,
ASUS ROG SCAR 16 G635LW Ultra 9 RTX 5080,asusrogscar16g635lwultra9rtx5080,,,,1229000.0,Out of Stock,https://www.nanotek.lk/product/asus-rog-scar-16-g635lw-ultra-9-rtx-5080,,,
Acer Aspire Go AG15-51P 15 i5 13th Gen,aceraspiregoag1551p15i513th,,,,175000.0,Out of Stock,https://www.nanotek.lk/product/acer-aspire-go-ag15-51p-15-i5-13th-gen,,,
MSI MODERN 15 F13MG INTEL CORE I7,msimodern15f13mginteli7,,,,240000.0,Out of Stock,https://www.nanotek.lk/product/msi-modern-15-f13mg-intel-core-i7-1,,,
HP 14 EU0080TU Spectre x360 2-in-1 Intel Core Ultra 7,hp14eu0080tuspectrex3602in1intelultra7,,,,479000.0,Out of Stock,https://www.nanotek.lk/product/hp-14-eu0080tu-spectre-x360-2-in-1-intel-core-ultra-7,,,
MSI Cyborg 15 A13VE I7 13TH GEN RTX 4050 6GB,msicyborg15a13vei713thrtx40506gb,,,,369000.0,Out of Stock,https://www.nanotek.lk/product/msi-cyborg-15-a13ve-i7-13th-gen-rtx-4050-6gb,,,
Asus Vivobook 15 X1504VA i5 13th GEN,asusvivobook15x1504vai513th,,,,162000.0,Out of Stock,https://www.nanotek.lk/product/asus-vivobook-15-x1504va-i5-13th-gen,,,
ASUS Vivobook Pro 15 Creator Q533M OLED Ultra 7 RTX 3050 6GB,asusvivobookpro15creatorq533moledultra7rtx30506gb,,,,320000.0,Out of Stock,https://www.nanotek.lk/product/asus-vivobook-pro-15-creator-q533m-oled-ultra-7-rtx-3050-6gb,,,
ASUS ZENBOOK 14 Q415MA ULTRA 5 14TH GEN OLED,asuszenbook14q415maultra514tholed,,,,215000.0,Out of Stock,https://www.nanotek.lk/product/asus-zenbook-14-q415ma-ultra-5-14th-gen-oled,,,
ASUS ZENBOOK 14 Q425MA ULTRA 7 14TH GEN OLED,asuszenbook14q425maultra714tholed,,,,304000.0,Out of Stock,https://www.nanotek.lk/product/asus-zenbook-14-q425ma-ultra-7-14th-gen-oled,,,
