Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,PCBuilders Price,PCBuilders Status,PCBuilders URL,Winsoft Price,Winsoft Status,Winsoft URL
ASUS ROG Astral GeForce RTX 5080 16GB GDDR7 OC Edition,asusrogastralgeforcertx508016gbgddr7oc,,,,679000.0,Out of Stock,https://www.nanotek.lk/product/asus-rog-astral-geforce-rtx-5080-16gb-gddr7-oc-edition,,,,,,
MSI RTX 5080 Gaming Trio OC 16GB GDDR7X,msirtx5080triooc16gbgddr7x,,,,559000.0,In Stock,https://www.nanotek.lk/product/msi-rtx-5080-gaming-trio-oc-16gb-gddr7x,,,,,,
MSI GeForce RTX 5080 16G VANGUARD SOC,msigeforcertx508016gvanguardsoc,,,,529000.0,Out of Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5080-16g-vanguard-soc,,,,,,
NVIDIA RTX A400 4GB,nvidiartxa4004gb,,,,74500.0,In Stock,https://www.nanotek.lk/product/nvidia-rtx-a400-4gb,,,,,,
NVIDIA RTX 2000 Ada Generation 16GB,nvidiartx2000adaeration16gb,,,,272500.0,Out of Stock,https://www.nanotek.lk/product/nvidia-rtx-2000-ada-generation-16gb,,,,,,
MSI Geforce GT1030 4GB D4 LP,msigeforcegt10304gbd4lp,,,,32500.0,Out of Stock,https://www.nanotek.lk/product/msi-geforce-gt1030-4gb-d4-lp,,,,,,
ZOTAC GAMING Geforce RTX 3050 ECO 8GB,zotacgeforcertx3050eco8gb,,,,99000.0,In Stock,https://www.nanotek.lk/product/zotac-gaming-geforce-rtx-3050-eco-8gb,,,,,,
MSI GEFORCE RTX 3050 VENTUS 2X XS 8G OC,msigeforcertx3050ventus2xxs8goc,,,,103000.0,In Stock,https://www.nanotek.lk/product/msi-geforce-rtx-3050-ventus-2x-xs-8g-oc,,,,,,
MSI RTX 5070 Ti 16G VANGUARD SOC,msirtx5070ti16gvanguardsoc,,,,385000.0,Out of Stock,https://www.nanotek.lk/product/msi-rtx-5070-ti-16g-vanguard-soc,,,,,,
MSI GeForce RTX 5070 12G GAMING TRIO OC,msigeforcertx507012gtriooc,,,,280000.0,Out of Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5070-12g-gaming-trio-oc,,,,,,
