Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,Winsoft Price,Winsoft Status,Winsoft URL
"MSI MAG 255XF 25"" (1920x1080) 300HZ RAPID IPS 0.5MS AMD FREESYNC GAMING MONITOR",msimag255xf25300hzrapidips05msamdfreesyncmonitor,,,,65000.0,In Stock,https://www.nanotek.lk/product/msi-mag-255xf-25-1920x1080-300hz-rapid-ips-05ms-amd-freesync-gaming-monitor,,,
"MSI MAG 325QF E18V 32"" (2560 x 1440) 180HZ 0.5MS ADAPTIVE SYNC GAMING MONITOR",msimag325qfe18v32180hz05msadaptivesyncmonitor,,,,86500.0,In Stock,https://www.nanotek.lk/product/msi-mag-325qf-e18v-32-2560-x-1440-180hz-05ms-adaptive-sync-gaming-monitor-1,,,
"MSI MPG 275CQRXF 27"" (2560 x 1440) 240Hz 0.5MS AMD FREESYNC GAMING MONITOR",msimpg275cqrxf27240hz05msamdfreesyncmonitor,,,,133500.0,In Stock,https://www.nanotek.lk/product/msi-mpg-275cqrxf-27-2560-x-1440-240hz-05ms-amd-freesync-gaming-monitor,,,
"MSI MAG 274QPF X30MV 27"" WQHD 300HZ MINI LED GAMING MONITOR",msimag274qpfx30mv27wqhd300hzminiledmonitor,,,,155000.0,In Stock,https://www.nanotek.lk/product/msi-mag-274qpf-x30mv-27-wqhd-300hz-mini-led-gaming-monitor,,,
"ViewSonic 32"" VA3209-MH 1080P IPS 75Hz Frameless Monitor",viewsonic32va3209mh1080pips75hzframelessmonitor,,,,68500.0,In Stock,https://www.nanotek.lk/product/viewsonic-32-va3209-mh-1080p-ips-75hz-frameless-monitor,,,
Viewsonic XG272-2K-OLED 27” 240Hz Gaming Monitor,viewsonicxg2722koled27240hzmonitor,,,,215000.0,In Stock,https://www.nanotek.lk/product/viewsonic-xg272-2k-oled-27-240hz-gaming-monitor,,,
"Samsung 49"" Odyssey OLED G9 (G93SD) Dual QHD 240Hz Curved Gaming Monitor",samsung49odysseyoledg9dualqhd240hzcurvedmonitor,,,,500000.0,In Stock - Display Unit,https://www.nanotek.lk/product/samsung-49-odyssey-oled-g9-g93sd-dual-qhd-240hz-curved-gaming-monitor,,,
"ViewSonic VA3209-2K-MHD 32"" (QHD) IPS Frameless Monitor",viewsonicva32092kmhd32ipsframelessmonitor,,,,85000.0,In Stock,https://www.nanotek.lk/product/viewsonic-va3209-2k-mhd-32-qhd-ips-frameless-monitor,,,
"GIGABYTE AORUS CO49DQ 49"" (5140X1440) OLED 144HZ",gigabyteaorusco49dq49oled144hz,,,,399000.0,In stock,https://www.nanotek.lk/product/gigabyte-aorus-co49dq-49-5140x1440-oled-144hz,,,
"KOORUI 27"" S2741LM 4K HDR 1400 mini LED 100% SRGB 320Hz/160Hz",koorui27s2741lm4khdr1400miniled100srgb320hz160hz,,,,165000.0,In Stock,https://www.nanotek.lk/product/koorui-27-s2741lm-4k-hdr-1400-mini-led-100-srgb-320hz160hz,,,
