Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,PCBuilders Price,PCBuilders Status,PCBuilders URL,Winsoft Price,Winsoft Status,Winsoft URL
Lexar 8GB DDR4 3200MHz Desktop RAM (Not Sold Separately),lexar8gbddr43200ram,,,,,,,,,,16500.0,In Stock,https://www.winsoft.lk/product/lexar-8gb-ddr4-3200mhz-desktop-ram/
DeepCool CH780 Panoramic Body EATX Gaming Case,deepcoolch780panoramicbodyeatxcase,,,,,,,,,,65000.0,In Stock,https://www.winsoft.lk/product/deepcool-ch780-gaming-case/
DEEPCOOL CG580 Panoramic Single Chamber ATX Computer Case Black,deepcoolcg580panoramicsinglechamberatxcomputercaseblack,,,,,,,,,,19000.0,In Stock,https://www.winsoft.lk/product/deepcool-cg580-panoramic-single-chamber/
Kingston FURY Beast 64GB DDR5 6000MHz (32GBx2) Memory,kingstonfurybeast64gbddr56000memory,,,,,,,,,,278000.0,In Stock,https://www.winsoft.lk/product/kingston-fury-beast-64gb-ddr5-6000mhz-32gbx2-memory/
Kingston FURY Beast RGB 64GB DDR5 6000MHz (32GBx2) Memory,kingstonfurybeastrgb64gbddr56000memory,,,,,,,,,,289000.0,In Stock,https://www.winsoft.lk/product/kingston-fury-beast-rgb-64gb-ddr5-6000mhz-32gbx2-memory/
AXLE 8GB SO-DIMM 3200mhz DDR4 Laptop Ram (Not Sold Separately),axle8gbsodimm3200ddr4laptopram,,,,,,,,,,15500.0,Out of Stock,https://www.winsoft.lk/product/axle-8gb-so-dimm-3200mhz-ddr4/
T-Force DELTA RGB 96GB DDR5 6800MHz MEMORY (Not Sold Separately),tforcedeltargb96gbddr56800memory,,,,,,,,,,158500.0,Out of Stock,https://www.winsoft.lk/product/t-force-delta-rgb-96gb-ddr5-6800mhz-memory/
AXLE 16GB SO-DIMM 3200mhz DDR4 Laptop Ram (Not Sold Separately),axle16gbsodimm3200ddr4laptopram,,,,,,,,,,20500.0,Out of Stock,https://www.winsoft.lk/product/axle-16gb-so-dimm-3200mhz-ddr4/
PNY 16GB DDR4 3200MHz Desktop RAM (Not Sold Separately),pny16gbddr43200ram,,,,,,,,,,18500.0,Out of Stock,https://www.winsoft.lk/product/pny-16gb-ddr4-3200mhz-desktop-ram/
G SKILL RIPJAWS V 32GB DDR4 3200MHz Memory,gskillripjawsv32gbddr43200memory,,,,,,,,,,27000.0,Out of Stock,https://www.winsoft.lk/product/g-skill-ripjaws-v-32gb-ddr4-3200mhz-memory/
Corsair Vengeance 16GB DDR5 5600Mhz Memory,corsairvengeance16gbddr55600memory,,,,,,,,,,19000.0,Out of Stock,https://www.winsoft.lk/product/corsair-vengeance-16gb-ddr5-5600mhz-memory/
Corsair Vengeance 16GB DDR5 6000Mhz Memory,corsairvengeance16gbddr56000memory,,,,,,,,,,20000.0,Out of Stock,https://www.winsoft.lk/product/corsair-vengeance-16gb-ddr5-6000mh/
G.SKILL Ripjaws S5  64GB (32GB×2) DDR5 5600Mhz Ram (Not Sold Separately),gskillripjawss564gbddr55600ram,,,,,,,,,,279000.0,Out of Stock,https://www.winsoft.lk/product/g-skill-flare-x5-64gb-ddr5-5600mhz-ram/
DAHUA 16GB DDR4 3200MHZ LAPTOP RAM (Not Sold Separately),dahua16gbddr43200laptopram,,,,,,,,,,20500.0,Out of Stock,https://www.winsoft.lk/product/dahua-16gb-ddr4-3200mhz-laptop-ram/
DAHUA 8GB DDR4 3200MHZ LAPTOP RAM (Not Sold Separately),dahua8gbddr43200laptopram,,,,,,,,,,15500.0,Out of Stock,https://www.winsoft.lk/product/dahua-8gb-ddr4-3200mhz-laptop-ram/
Lexar 16GB DDR5 5600MHz Desktop RAM,lexar16gbddr55600ram,,,,,,,,,,13500.0,Out of Stock,https://www.winsoft.lk/product/lexar-16gb-ddr5-5600mhz/
LEXAR DDR4 16GB 3200MHZ Laptop Memory,lexarddr416gb3200laptopmemory,,,,,,,,,,15500.0,Out of Stock,https://www.winsoft.lk/product/lexar-ddr4-16gb-3200mhz-laptop-memory/
Transcend 16GB DDR5 4800MHz Laptop Ram (Not Sold Separately),transcend16gbddr54800laptopram,,,,,,,,,,20000.0,Out of Stock,https://www.winsoft.lk/product/transcend-16gb-ddr5-4800mhz-laptop-ram/
