Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,PCBuilders Price,PCBuilders Status,PCBuilders URL,Winsoft Price,Winsoft Status,Winsoft URL
Soundpeats Clear-Dot True Wireless Earbuds,soundpeatscleardottruewirelessearbuds,,,,6000.0,Out of Stock,https://www.nanotek.lk/product/soundpeats-clear-dot-true-wireless-earbuds,,,,,,
Sennheiser MOMENTUM 4 Wireless Headphones,sennheisermomentum4wirelessheadphones,,,,129500.0,Out of Stock,https://www.nanotek.lk/product/sennheiser-momentum-4-wireless-headphones,,,,,,
Microlab M300BT Bluetooth Subwoofer Speaker System,microlabm300btbluetoothsubwooferspeakersystem,,,,22500.0,Out of Stock,https://www.nanotek.lk/product/microlab-m300bt-bluetooth-subwoofer-speaker-system,,,,,,
Noise Aura Buds Truly Wireless Earbuds,noiseaurabudstrulywirelessearbuds,,,,3500.0,Out of Stock,https://www.nanotek.lk/product/noise-aura-buds-truly-wireless-earbuds,,,,,,
Anker Soundcore Motion+ Bluetooth Speaker,ankersoundmotionbluetoothspeaker,,,,25000.0,Out of Stock,https://www.nanotek.lk/product/anker-soundcore-motion-bluetooth-speaker,,,,,,
ONIKUMA K10 Pro Professional Wired Gaming Headset,onikumak10proprofessionalwiredheadset,,,,8000.0,Out of Stock,https://www.nanotek.lk/product/onikuma-k10-pro-professional-wired-gaming-headset,,,,,,
Logitech H370 USB Headset with Noise-Canceling,logitechh370usbheadsetnoisecanceling,,,,9500.0,Out of Stock,https://www.nanotek.lk/product/logitech-h370-usb-headset-with-noise-canceling,,,,,,
Soundpeats Space Pro Noise Canceling Headphones,soundpeatsspacepronoisecancelingheadphones,,,,15000.0,Out of Stock,https://www.nanotek.lk/product/soundpeats-space-pro-noise-canceling-headphones,,,,,,
FANTECH CRUZE HG31 7.1 HEADSET,fantechcruzehg3171headset,,,,7500.0,In Stock,https://www.nanotek.lk/product/fantech-cruze-hg31-71-headset,,,,,,
"Logitech Z906 5.1 THX, DOLBY DIGITAL AND DTS DIGITAL CERTIFIED SOUND",logitechz90651thxdolbydigitalanddtsdigitalcertifiedsound,,,,125000.0,In Stock,https://www.nanotek.lk/product/logitech-z906-51-thx-dolby-digital-and-dts-digital-certified-sound,,,,,,
ONIKUMA X25 RGB Gaming Headset,onikumax25rgbheadset,6000.0,In Stock,https://computerzone.lk/product/onikuma-x25-rgb-gaming-headset/,6200.0,In Stock,https://www.nanotek.lk/product/onikuma-x25-rgb-gaming-headset,,,,,,
Soundpeats T3 Pro ANC Wireless Earbuds,soundpeatst3proancwirelessearbuds,,,,4000.0,Out of Stock,https://www.nanotek.lk/product/soundpeats-t3-pro-anc-wireless-earbuds,,,,,,
FANTECH HARMONY WHG02 WIRELESS & BLUETOOTH HEADSET,fantechharmonywhg02wirelessbluetoothheadset,,,,15500.0,In Stock,https://www.nanotek.lk/product/fantech-harmony-whg02-wireless-bluetooth-headset,,,,,,
ONIKUMA T27 W/L Gaming Earbuds,onikumat27wlearbuds,,,,7800.0,Out of Stock,https://www.nanotek.lk/product/onikuma-t27-wl-gaming-earbuds,,,,,,
CORSAIR HS80 RGB Wired with DOLBY 7.1 - Carbon,corsairhs80rgbwireddolby71carbon,,,,39000.0,Out of Stock,https://www.nanotek.lk/product/corsair-hs80-rgb-wired-with-dolby-71-carbon,,,,,,
FANTECH TOWER II AC304 HEADSET STAND,fantechtoweriiac304headsetstand,,,,2500.0,Out of Stock,https://www.nanotek.lk/product/fantech-tower-ii-ac304-headset-stand,,,,,,
Corsair HS35 SURROUND v2 Multiplatform Gaming Headset,corsairhs35surroundv2multiplatformheadset,,,,17000.0,In stock,https://www.nanotek.lk/product/corsair-hs35-surround-v2-multiplatform-gaming-headset,,,,,,
ONIKUMA GT887 WIRELESS GAMING HEADSET,onikumagt887wirelessheadset,,,,8500.0,In Stock,https://www.nanotek.lk/product/onikuma-gt887-wireless-gaming-headset,,,,,,
CORSAIR VOID RGB ELITE Premium Gaming Headset with 7.1 Surround Sound,corsairvoidrgbelitepremiumheadset71surroundsound,,,,35000.0,Out of Stock,https://www.nanotek.lk/product/corsair-void-rgb-elite-premium-gaming-headset-with-71-surround-sound,,,,,,
RAZER KRAKEN V3 PRO WIRELESS GAMING HEADSET,razerkrakenv3prowirelessheadset,,,,64000.0,Out of Stock,https://www.nanotek.lk/product/razer-kraken-v3-pro-wireless-gaming-headset,,,,,,
Soundpeats RunFree Lite Open-Ear Air Conduction Sport NeckBand,soundpeatsrunfreeliteopenearairconductionsportneckband,,,,5500.0,Out of Stock,https://www.nanotek.lk/product/soundpeats-runfree-lite-open-ear-air-conduction-sport-neckband,,,,,,
Logitech G PRO X 2 Wireless Gaming Headset,logitechgprox2wirelessheadset,,,,78500.0,In Stock,https://www.nanotek.lk/product/logitech-g-pro-x-2-wireless-gaming-headset,,,,,,
HyperX Cloud III Wireless Gaming Headset,hyperxcloudiiiwirelessheadset,,,,49000.0,Out of Stock,https://www.nanotek.lk/product/hyperx-cloud-iii-wireless-gaming-headset,,,,,,
ONIKUMA K9 RGB WIRED GAMING HEADSET,onikumak9rgbwiredheadset,,,,7000.0,In Stock,https://www.nanotek.lk/product/onikuma-k9-rgb-wired-gaming-headset,,,,,,
CORSAIR VOID WIRELESS v2 Gaming Headset,corsairvoidwirelessv2headset,,,,44500.0,In stock,https://www.nanotek.lk/product/corsair-void-wireless-v2-gaming-headset,,,,,,
Logitech PRO X2 SUPERSTRIKE Wireless Gaming Mouse,logitechprox2superstrikewirelessmouse,,,,59500.0,ETA 17th February,https://www.nanotek.lk/product/logitech-pro-x2-superstrike-wireless-gaming-mouse,,,,,,
FANTECH EOS MINI WGP17 Pocket Sized Mini Gamepad,fantecheosminiwgp17pocketsizedminigamepad,,,,4000.0,In stock,https://www.nanotek.lk/product/fantech-eos-mini-wgp17-pocket-sized-mini-gamepad,,,,,,
LOGITECH MK220 WIRELESS COMBO,logitechmk220wirelesscombo,,,,5500.0,In Stock,https://www.nanotek.lk/product/logitech-mk220-wireless-combo,,,,,,
PXN A10 GAMING RACING WHEEL FOLDABLE STAND,pxna10racingwheelfoldablestand,,,,29000.0,Out of Stock,https://www.nanotek.lk/product/pxn-a10-gaming-racing-wheel-foldable-stand,,,,,,
CORSAIR VANGUARD 96 MECH LCD GAMING KEYBOARD,corsairvanguard96mechlcdkeyboard,,,,63000.0,In stock,https://www.nanotek.lk/product/corsair-vanguard-96-mech-lcd-gaming-keyboard,,,,,,
PXN N7 RACING WHEEL WIRELESS RECEIVER,pxnn7racingwheelwirelessreceiver,,,,9000.0,In Stock,https://www.nanotek.lk/product/pxn-n7-racing-wheel-wireless-receiver,,,,,,
G915 X LIGHTSPEED Wireless Low Profile Gaming Keyboard,g915xlightspeedwirelesslowprofilekeyboard,,,,66500.0,In Stock,https://www.nanotek.lk/product/g915-x-lightspeed-wireless-low-profile-gaming-keyboard,,,,,,
Keychron Q2 QMK Custom Mechanical Keyboard,keychronq2qmkcustommechanicalkeyboard,,,,43500.0,Out of Stock,https://www.nanotek.lk/product/keychron-q2-qmk-custom-mechanical-keyboard,,,,,,
Keychron K2 HE Wireless Magnetic Switch Custom Keyboard,keychronk2hewirelessmagneticswitchcustomkeyboard,,,,42500.0,Out of Stock,https://www.nanotek.lk/product/keychron-k2-he-wireless-magnetic-switch-custom-keyboard,,,,,,
FANTECH R1 V2 RACING WHEEL,fantechr1v2racingwheel,,,,55000.0,Out of Stock,https://www.nanotek.lk/product/fantech-r1-v2-racing-wheel,,,,,,
Logitech M190 Wireless Mouse,logitechm190wirelessmouse,,,,5000.0,In stock,https://www.nanotek.lk/product/logitech-m190-wireless-mouse,,,,4300.0,Out of Stock,https://www.winsoft.lk/product/logitech-m190-wireless-mouse/
Keychron K12 Pro QMK/VIA Wireless Mechanical Keyboard,keychronk12proqmkviawirelessmechanicalkeyboard,,,,22500.0,Out of Stock,https://www.nanotek.lk/product/keychron-k12-pro-qmkvia-wireless-mechanical-keyboard,,,,,,
ONIKUMA MP006 RGB MOUSEPAD,onikumamp006rgbmousepad,,,,4500.0,In Stock,https://www.nanotek.lk/product/onikuma-mp006-rgb-mousepad,,,,,,
ASUS STRIX FALCHION NX WIRELESS,asusstrixfalchionnxwireless,,,,52000.0,Out of Stock,https://www.nanotek.lk/product/asus-strix-falchion-nx-wireless,,,,,,
ASUS TUF Gaming M4 Wireless Lightweight Gaming Mouse,asustufm4wirelesslightweightmouse,,,,16500.0,In Stock,https://www.nanotek.lk/product/asus-tuf-gaming-m4-wireless-lightweight-gaming-mouse,,,,,,
ASUS ROG ROG Strix Scope II 96 Wireless,asusrogrogstrixscopeii96wireless,,,,52000.0,Out of Stock,https://www.nanotek.lk/product/asus-rog-rog-strix-scope-ii-96-wireless,,,,,,
ASUS ROG Claymore II Wireless Modular Mechanical Gaming Keyboard,asusrogclaymoreiiwirelessmodularmechanicalkeyboard,,,,85000.0,Out of Stock,https://www.nanotek.lk/product/asus-rog-claymore-ii-wireless-modular-mechanical-gaming-keyboard,,,,,,
Asus TUF Gaming K1 RGB Gaming Keyboard,asustufk1rgbkeyboard,,,,15500.0,In Stock,https://www.nanotek.lk/product/asus-tuf-gaming-k1-rgb-gaming-keyboard,,,,,,
Asus TUF Gaming K3 RGB GEN II mechanical Gaming Keyboard,asustufk3rgbiimechanicalkeyboard,,,,25000.0,In Stock,https://www.nanotek.lk/product/asus-tuf-gaming-k3-rgb-gen-ii-mechanical-gaming-keyboard,29000.0,In Stock,https://pcbuilders.lk/asus-tuf-gaming-k3-rgb-gen-ii-mechanical-gaming-keyboard/,,,
ASUS ROG Gladius II Core Gaming Mouse,asusroggladiusiimouse,,,,14000.0,In Stock,https://www.nanotek.lk/product/asus-rog-gladius-ii-core-gaming-mouse,,,,,,
ASUS TUF Gaming M3 Gen II,asustufm3ii,,,,8500.0,In Stock,https://www.nanotek.lk/product/asus-tuf-gaming-m3-gen-ii,,,,,,
ASUS TUF Gaming M4 Air Lightweight Gaming Mouse,asustufm4airlightweightmouse,,,,13500.0,In Stock,https://www.nanotek.lk/product/asus-tuf-gaming-m4-air-lightweight-gaming-mouse,,,,,,
ASUS ROG Strix Impact III Lightweight RGB Gaming Mouse,asusrogstriximpactiiilightweightrgbmouse,,,,17500.0,Out of Stock,https://www.nanotek.lk/product/asus-rog-strix-impact-iii-lightweight-rgb-gaming-mouse,,,,,,
Asus ROG Chakram X Origin Wireless,asusrogchakramxoriginwireless,,,,49500.0,Out of Stock,https://www.nanotek.lk/product/asus-rog-chakram-x-origin-wireless,,,,,,
Asus ROG Scabbard II EXTENDED,asusrogscabbardiiextended,,,,14500.0,Out of Stock,https://www.nanotek.lk/product/asus-rog-scabbard-ii-extended,,,,,,
ASUS ROG P718 Harpe Ace Extreme Wireless,asusrogp718harpeaceextremewireless,,,,89000.0,In stock,https://www.nanotek.lk/product/asus-rog-p718-harpe-ace-extreme-wireless,,,,,,
PXN V9 GEN 2 RACING WHEEL,pxnv92racingwheel,,,,44000.0,Out of Stock,https://www.nanotek.lk/product/pxn-v9-gen-2-racing-wheel,,,,,,
ASUS ROG Azoth Wireless Gaming Mechanical Keyboard,asusrogazothwirelessmechanicalkeyboard,,,,82000.0,Out of Stock,https://www.nanotek.lk/product/asus-rog-azoth-wireless-gaming-mechanical-keyboard,,,,,,
ASUS ROG FLARE II ANIMATE Mechanical Keyboard,asusrogflareiianimatemechanicalkeyboard,,,,74000.0,Out of Stock,https://www.nanotek.lk/product/asus-rog-flare-ii-animate-mechanical-keyboard,,,,,,
RAZER BLACKWIDOW V3 TENKEYLESS MECHANICAL KEYBOARD,razerblackwidowv3tenkeylessmechanicalkeyboard,,,,27500.0,Out of Stock,https://www.nanotek.lk/product/razer-blackwidow-v3-tenkeyless-mechanical-keyboard,,,,,,
RAZER HUNTSMAN MINI OPTICAL MECHANICAL KEYBOARD,razerhuntsmanminiopticalmechanicalkeyboard,,,,33000.0,In stock,https://www.nanotek.lk/product/razer-huntsman-mini-optical-mechanical-keyboard,,,,,,
RAZER HUNTSMAN V3 PRO OPTICAL ESPORTS MECHANICAL KEYBOARD,razerhuntsmanv3proopticalesportsmechanicalkeyboard,,,,91000.0,Out of Stock,https://www.nanotek.lk/product/razer-huntsman-v3-pro-optical-esports-mechanical-keyboard,,,,,,
RAZER ORNATA V3 LOW PROFILE KEYBOARD,razerornatav3lowprofilekeyboard,,,,27500.0,In stock,https://www.nanotek.lk/product/razer-ornata-v3-low-profile-keyboard,,,,,,
RAZER ORNATA V3 TENKEYLESS LOW PROFILE KEYBOARD,razerornatav3tenkeylesslowprofilekeyboard,,,,26000.0,In stock,https://www.nanotek.lk/product/razer-ornata-v3-tenkeyless-low-profile-keyboard,,,,,,
RAZER ORNATA V3 X LOW PROFILE KEYBOARD,razerornatav3xlowprofilekeyboard,,,,14000.0,Out of Stock,https://www.nanotek.lk/product/razer-ornata-v3-x-low-profile-keyboard,,,,,,
RAZER TARTARUS V2 CHROMA GAMING KEYPAD,razertartarusv2chromakeypad,,,,34000.0,In stock,https://www.nanotek.lk/product/razer-tartarus-v2-chroma-gaming-keypad,,,,,,
RAZER BASILISK V3 RGB GAMING MOUSE,razerbasiliskv3rgbmouse,,,,20000.0,In stock,https://www.nanotek.lk/product/razer-basilisk-v3-rgb-gaming-mouse,,,,,,
STEELSERIES APEX 3 GAMING KEYBOARD,steelapex3keyboard,,,,32500.0,In Stock,https://www.nanotek.lk/product/steelseries-apex-3-gaming-keyboard,,,,,,
STEELSERIES APEX  3 TKL GAMING KEYBOARD,steelapex3tklkeyboard,,,,25500.0,In Stock,https://www.nanotek.lk/product/steelseries-apex-3-tkl-gaming-keyboard,,,,,,
STEELSERIES APEX 7 TKL MECHANICAL KEYBOARD,steelapex7tklmechanicalkeyboard,,,,59000.0,In Stock,https://www.nanotek.lk/product/steelseries-apex-7-tkl-mechanical-keyboard,,,,,,
STEELSERIES APEX PRO TKL GEN3 GAMING KEYBOARD,steelapexprotkl3keyboard,,,,92000.0,In Stock,https://www.nanotek.lk/product/steelseries-apex-pro-tkl-gen3-gaming-keyboard,,,,,,
STEELSERIES APEX PRO GEN 3 GAMING KEYBOARD,steelapexpro3keyboard,,,,108000.0,In Stock,https://www.nanotek.lk/product/steelseries-apex-pro-gen-3-gaming-keyboard,,,,,,
PXN V3 PRO MULTI-PLATFORM RACING WHEEL,pxnv3promultiplatformracingwheel,,,,26500.0,In Stock,https://www.nanotek.lk/product/pxn-v3-pro-multi-platform-racing-wheel,,,,,,
PXN P5 WIRELESS MULTI-PLATFORM CONTROLLER,pxnp5wirelessmultiplatformcontroller,,,,8500.0,In Stock,https://www.nanotek.lk/product/pxn-p5-wireless-multi-platform-controller,,,,,,
PXN P5 8K ULTRA LOW LATENCY WIRELESS CONTROLLER,pxnp58kultralowlatencywirelesscontroller,,,,12500.0,Out of Stock,https://www.nanotek.lk/product/pxn-p5-8k-ultra-low-latency-wireless-controller,,,,,,
PXN 2113 PRO FLIGHT SIMULATOR JOYSTICK,pxn2113proflightsimulatorjoystick,,,,19500.0,Out of Stock,https://www.nanotek.lk/product/pxn-2113-pro-flight-simulator-joystick,,,,,,
RAZER KISHI V2 USB-C GAMING CONTROLLER FOR MOBILE,razerkishiv2usbccontrollerformobile,,,,44500.0,In Stock,https://www.nanotek.lk/product/razer-kishi-v2-usb-c-gaming-controller-for-mobile,,,,,,
RAZER BASILISK V3 X HYPERSPEED WIRELESS GAMING MOUSE,razerbasiliskv3xhyperspeedwirelessmouse,,,,26000.0,In Stock,https://www.nanotek.lk/product/razer-basilisk-v3-x-hyperspeed-wireless-gaming-mouse,,,,,,
RAZER COBRA GAMING MOUSE,razercobramouse,,,,15000.0,Out of Stock,https://www.nanotek.lk/product/razer-cobra-gaming-mouse,,,,,,
RAZER DEATHADDER ESSENTIAL GAMING MOUSE,razerdeathadderessentialmouse,,,,7000.0,In Stock,https://www.nanotek.lk/product/razer-deathadder-essential-gaming-mouse,,,,,,
RAZER DEATHADDER V2 X HYPERSPEED WIRELESS MOUSE,razerdeathadderv2xhyperspeedwirelessmouse,,,,16500.0,In Stock,https://www.nanotek.lk/product/razer-deathadder-v2-x-hyperspeed-wireless-mouse,,,,,,
RAZER DEATHADDER V3 HYPERSPEED WIRELESS MOUSE,razerdeathadderv3hyperspeedwirelessmouse,,,,37000.0,Out of Stock,https://www.nanotek.lk/product/razer-deathadder-v3-hyperspeed-wireless-mouse,,,,,,
RAZER DEATHADDER V3 PRO ULTRA RESPONSIVE WIRELESS MOUSE,razerdeathadderv3proultraresponsivewirelessmouse,,,,55000.0,In Stock,https://www.nanotek.lk/product/razer-deathadder-v3-pro-ultra-responsive-wireless-mouse,,,,,,
RAZER DEATHADDER V3 GAMING MOUSE,razerdeathadderv3mouse,,,,26000.0,In Stock,https://www.nanotek.lk/product/razer-deathadder-v3-gaming-mouse,,,,,,
RAZER NAGA V2 PRO WIRELESS MOBA GAMING MOUSE,razernagav2prowirelessmobamouse,,,,69000.0,In Stock,https://www.nanotek.lk/product/razer-naga-v2-pro-wireless-moba-gaming-mouse,,,,,,
RAZER VIPER V3 HYPERSPEED RAPID WIRELESS ESPORT MOUSE,razerviperv3hyperspeedrapidwirelessesportmouse,,,,26000.0,Out of Stock,https://www.nanotek.lk/product/razer-viper-v3-hyperspeed-rapid-wireless-esport-mouse,,,,,,
RAZER GIGANTUS V2 ULTRA-SMOOTH GAMING MOUSEPAD,razergigantusv2ultrasmoothmousepad,,,,14000.0,In Stock,https://www.nanotek.lk/product/razer-gigantus-v2-ultra-smooth-gaming-mousepad,,,,,,
Logitech K250 Bluetooth Compact Keyboard,logitechk250bluetoothcompactkeyboard,,,,6500.0,Out of Stock,https://www.nanotek.lk/product/logitech-k250-bluetooth-compact-keyboard,,,,,,
Logitech MK250 Bluetooth COMBO,logitechmk250bluetoothcombo,,,,8500.0,In stock,https://www.nanotek.lk/product/logitech-mk250-bluetooth-combo,,,,,,
LOGITECH B175 WIRELESS MOUSE BLACK,logitechb175wirelessmouseblack,,,,3500.0,Out of Stock,https://www.nanotek.lk/product/logitech-b175-wireless-mouse-black,,,,,,
PXN V10 Pro Direct Drive Racing Wheel,pxnv10prodirectdriveracingwheel,61000.0,In Stock,https://computerzone.lk/product/pxn-v10-pro-direct-drive-racing-wheel/,61500.0,In Stock,https://www.nanotek.lk/product/pxn-v10-pro-direct-drive-racing-wheel,,,,,,
LOGITECH M235 WIRELESS MOUSE,logitechm235wirelessmouse,,,,5500.0,In Stock,https://www.nanotek.lk/product/logitech-m235-wireless-mouse-1,,,,5500.0,Out of Stock,https://www.winsoft.lk/product/logitech-m235-wireless-mouse/
Logitech M90 USB Optical Wired Mouse,logitechm90usbopticalwiredmouse,,,,2000.0,Out of Stock,https://www.nanotek.lk/product/logitech-m90-usb-optical-wired-mouse,,,,,,
LOGITECH G309 DUAL WIRELESS GAMING MOUSE,logitechg309dualwirelessmouse,,,,27000.0,In Stock,https://www.nanotek.lk/product/logitech-g309-dual-wireless-gaming-mouse,,,,,,
LOGITECH G413 SE GAMING MECHANICAL KEYBOARD,logitechg413semechanicalkeyboard,,,,26500.0,In Stock,https://www.nanotek.lk/product/logitech-g413-se-gaming-mechanical-keyboard,,,,,,
LOGITECH G515 LIGHTSPEED TKL WIRELESS GAMING KEYBOARD,logitechg515lightspeedtklwirelesskeyboard,,,,43500.0,In Stock,https://www.nanotek.lk/product/logitech-g515-lightspeed-tkl-wireless-gaming-keyboard,,,,,,
LOGITECH G515 RGB TKL WIRED GAMING KEYBOARD,logitechg515rgbtklwiredkeyboard,,,,40500.0,In Stock,https://www.nanotek.lk/product/logitech-g515-rgb-tkl-wired-gaming-keyboard,,,,,,
FANTECH NOVA II WGP16 WIRELESS GAMING CONTROLLER,fantechnovaiiwgp16wirelesscontroller,,,,11000.0,Out of Stock,https://www.nanotek.lk/product/fantech-nova-ii-wgp16-wireless-gaming-controller-1,,,,,,
FANTECH MAXFIT AIR99 MK916 MECH GREY,fantechmaxfitair99mk916mechgrey,,,,18500.0,In stock,https://www.nanotek.lk/product/fantech-maxfit-air99-mk916-mech-grey,,,,,,
FANTECH GO W195 COMFY VERTICAL ERGONOMIC WIRELESS MOUSE,fantechgow195comfyverticalergonomicwirelessmouse,,,,5000.0,In Stock,https://www.nanotek.lk/product/fantech-go-w195-comfy-vertical-ergonomic-wireless-mouse,,,,,,
FANTECH MK611 ATOM X63 MECHANICAL GAMING KEYBOARD - AME EDITION,fantechmk611atomx63mechanicalkeyboardame,,,,8000.0,In Stock,https://www.nanotek.lk/product/fantech-mk611-atom-x63-mechanical-gaming-keyboard-ame-edition,,,,,,
FANTECH REVOLVER III WGP12S WIRELESS MULTI-PLATFORM GAMING CONTROLLER,fantechrevolveriiiwgp12swirelessmultiplatformcontroller,,,,8000.0,In Stock,https://www.nanotek.lk/product/fantech-revolver-iii-wgp12s-wireless-multi-platform-gaming-controller,,,,,,
FANTECH WGC5S BLAKE S WIRELESS GAMING MOUSE,fantechwgc5sblakeswirelessmouse,,,,7000.0,In Stock,https://www.nanotek.lk/product/fantech-wgc5s-blake-s-wireless-gaming-mouse,,,,,,
FANTECH CRYPTO II WG7V2 WIRELESS GAMING MOUSE,fantechcryptoiiwg7v2wirelessmouse,,,,5000.0,In Stock,https://www.nanotek.lk/product/fantech-crypto-ii-wg7v2-wireless-gaming-mouse,5000.0,In Stock,https://pcbuilders.lk/fantech-crypto-ii-wg7v2/,,,
FANTECH MAXFIT8 MK921 QMK Wireless Mechanical Gaming Keyboard,fantechmaxfit8mk921qmkwirelessmechanicalkeyboard,,,,14500.0,Out of Stock,https://www.nanotek.lk/product/fantech-maxfit8-mk921-qmk-wireless-mechanical-gaming-keyboard,,,,,,
FANTECH MK922 ATOM HE68 PRO Wireless Magnetic Gaming Keyboard,fantechmk922atomhe68prowirelessmagnetickeyboard,,,,13000.0,In stock,https://www.nanotek.lk/product/fantech-mk922-atom-he68-pro-wireless-magnetic-gaming-keyboard,,,,,,
FANTECH ATOM X83 MK612 WIRED RGB HOT SWAPPABLE KEYBOARD,fantechatomx83mk612wiredrgbhotswappablekeyboard,,,,8500.0,In Stock,https://www.nanotek.lk/product/fantech-atom-x83-mk612-wired-rgb-hot-swappable-keyboard,,,,,,
FANTECH ATOM63 MK874 V2 HOT SWAPPABLE MECHANICAL KEYBOARD - MIZU Edition,fantechatom63mk874v2hotswappablemechanicalkeyboardmizu,,,,6500.0,Out of Stock,https://www.nanotek.lk/product/fantech-atom63-mk874-v2-hot-swappable-mechanical-keyboard-mizu-edition-1,,,,,,
FANTECH ATOM87S MK877S MECHANICAL GAMING KEYBOARD - MORI EDITION,fantechatom87smk877smechanicalkeyboardmori,,,,8000.0,In Stock,https://www.nanotek.lk/product/fantech-atom87s-mk877s-mechanical-gaming-keyboard-mori-edition,,,,,,
ONIKUMA G80 RGB WIRELESS GAMING KEYBOARD,onikumag80rgbwirelesskeyboard,,,,10500.0,In Stock,https://www.nanotek.lk/product/onikuma-g80-rgb-wireless-gaming-keyboard,,,,,,
ONIKUMA G32 RGB WIRED GAMING KEYBOARD,onikumag32rgbwiredkeyboard,,,,5500.0,In Stock,https://www.nanotek.lk/product/onikuma-g32-rgb-wired-gaming-keyboard,,,,,,
Logitech MX Master 4,logitechmxmaster4,,,,42500.0,In Stock,https://www.nanotek.lk/product/logitech-mx-master-4,,,,,,
ONIKUMA CW928 TRI MODE GAMING MOUSE,onikumacw928trimodemouse,,,,7500.0,In Stock,https://www.nanotek.lk/product/onikuma-cw928-tri-mode-gaming-mouse,8000.0,In Stock,https://pcbuilders.lk/onikuma-cw928/,,,
ONIKUMA GAMING G83 TRI MODE WIRELESS KEYBOARD,onikumag83trimodewirelesskeyboard,,,,13500.0,In Stock,https://www.nanotek.lk/product/onikuma-gaming-g83-tri-mode-wireless-keyboard,,,,,,
ONIKUMA G58 RGB MECHANICAL KEYBOARD,onikumag58rgbmechanicalkeyboard,,,,9500.0,Out of Stock,https://www.nanotek.lk/product/onikuma-g58-rgb-mechanical-keyboard,,,,,,
ONIKUMA G67 WIRED RAPID TRIGGER RGB KEYBOARD,onikumag67wiredrapidtriggerrgbkeyboard,,,,12000.0,In Stock,https://www.nanotek.lk/product/onikuma-g67-wired-rapid-trigger-rgb-keyboard,,,,,,
Logitech G PRO 2 Lightspeed Wireless Gaming Mouse,logitechgpro2lightspeedwirelessmouse,,,,38000.0,In Stock,https://www.nanotek.lk/product/logitech-g-pro-2-lightspeed-wireless-gaming-mouse,,,,,,
SteelSeries QcK Gaming Mouse Pad,steelqckmousepad,,,,6000.0,In Stock,https://www.nanotek.lk/product/steelseries-qck-gaming-mouse-pad,,,,,,
Steelseries Aerox 9 Wireless Gaming Mouse,steelaerox9wirelessmouse,,,,54000.0,In Stock,https://www.nanotek.lk/product/steelseries-aerox-9-wireless-gaming-mouse,,,,,,
SteelSeries Aerox 3 Gaming Mouse,steelaerox3mouse,,,,25000.0,In stock,https://www.nanotek.lk/product/steelseries-aerox-3-gaming-mouse,,,,,,
Fantech MK919 ATOM PRO66 Black,fantechmk919atompro66black,,,,12500.0,In Stock,https://www.nanotek.lk/product/fantech-mk919-atom-pro66-black,,,,,,
Fantech MK893S ATOM107S MIZU Edition Navy Blue Mechanical Gaming Keyboard,fantechmk893satom107smizunavybluemechanicalkeyboard,,,,9500.0,Out of Stock,https://www.nanotek.lk/product/fantech-mk893s-atom107s-mizu-edition-navy-blue-mechanical-gaming-keyboard,,,,,,
FANTECH ATOM HE68 MK811 Wired Magnetic Gaming Keyboard,fantechatomhe68mk811wiredmagnetickeyboard,,,,9000.0,In stock,https://www.nanotek.lk/product/fantech-atom-he68-mk811-wired-magnetic-gaming-keyboard,,,,,,
FANTECH GO MOCH 101 WK899 Bluetooth Wireless Combo,fantechgomoch101wk899bluetoothwirelesscombo,,,,6000.0,Out of Stock,https://www.nanotek.lk/product/fantech-go-moch-101-wk899-bluetooth-wireless-combo,,,,,,
FANTECH WGC3 CRYPTO Wireless Mouse,fantechwgc3cryptowirelessmouse,,,,6000.0,Out of Stock,https://www.nanotek.lk/product/fantech-wgc3-crypto-wireless-mouse,,,,,,
Logitech  G512 CARBON RGB MECHANICAL GAMING KEYBOARD,logitechg512carbonrgbmechanicalkeyboard,,,,34500.0,In stock,https://www.nanotek.lk/product/logitech-g512-carbon-rgb-mechanical-gaming-keyboard,,,,,,
LOGITECH WIRELESS COMBO MK345,logitechwirelesscombomk345,,,,12500.0,In stock,https://www.nanotek.lk/product/logitech-wireless-combo-mk345,,,,,,
Logitech DESK MAT - Studio Series,logitechdeskmatstudio,,,,8500.0,In stock,https://www.nanotek.lk/product/logitech-desk-mat-studio-series,,,,,,
MSI FORGE GK30 GAMING Keyboard,msiforgegk30keyboard,,,,13000.0,In Stock,https://www.nanotek.lk/product/msi-forge-gk30-gaming-keyboard,,,,,,
MSI VERSA 300 WIRELESS GAMING MOUSE,msiversa300wirelessmouse,,,,9500.0,Out of Stock,https://www.nanotek.lk/product/msi-versa-300-wireless-gaming-mouse,,,,,,
MSI FORGE GM300 RGB USB GAMING MOUSE,msiforgegm300rgbusbmouse,,,,6500.0,Out of Stock,https://www.nanotek.lk/product/msi-forge-gm300-rgb-usb-gaming-mouse,,,,,,
Gamdias ARES P2 2-IN-1 Gaming COMBO,gamdiasaresp22in1combo,,,,8000.0,In Stock,https://www.nanotek.lk/product/gamdias-ares-p2-2-in-1-gaming-combo,,,,,,
Logitech K400 Plus Wireless Touch Keyboard,logitechk400pluswirelesstouchkeyboard,,,,13500.0,In Stock,https://www.nanotek.lk/product/logitech-k400-plus-wireless-touch-keyboard,,,,,,
