Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,PCBuilders Price,PCBuilders Status,PCBuilders URL,Winsoft Price,Winsoft Status,Winsoft URL
Samsung 990 Evo PLUS 2TB NVME M.2 SSD (Not Sold Separately),samsung990evoplus2tbnvmem2ssd,,,,,,,,,,89000.0,Out of Stock,https://www.winsoft.lk/product/samsung-990-evo-plus-2tb-nvme-m-2-ssd/
AORUS Gen4 5000E 1TB NVMe SSD,aorus45000e1tbnvmessd,,,,,,,,,,28000.0,Out of Stock,https://www.winsoft.lk/product/aorus-gen4-5000e-1tb-nvme-ssd/
SAMSUNG 990 PRO 4TB PCIe 4.0 NVMe SSD,samsung990pro4tbpcie40nvmessd,,,,,,,,,,150000.0,Out of Stock,https://www.winsoft.lk/product/samsung-990-pro-4tb-nvme-ssd/
SAMSUNG 990 PRO SSD 1TB PCIe 4.0 NVMe,samsung990prossd1tbpcie40nvme,,,,,,,,,,38000.0,Out of Stock,https://www.winsoft.lk/product/samsung-990-pro-ssd-1tb/
Lexar NM620 M.2 2280 1TB NVMe SSD,lexarnm620m222801tbnvmessd,,,,,,,,,,26500.0,Out of Stock,https://www.winsoft.lk/product/lexar-nm620-m-2-2280-1tb-nvme-ssd/
Transcend 1TB ESD265C USB-C Portable SSD,transcend1tbesd265cusbcportablessd,,,,,,,,,,29500.0,Out of Stock,https://www.winsoft.lk/product/transcend-1tb-esd265c-usb-c/
Gigabyte Aorus Gen4 7300 1TB NVMe SSD (Not Sold Separately),gigabyteaorus473001tbnvmessd,,,,,,,,,,30500.0,Out of Stock,https://www.winsoft.lk/product/gigabyte-aorus-gen4-7300-1tb-nvme-ssd/
SAMSUNG 980 SSD 500GB PCIe 4.0 NVMe,samsung980ssd500gbpcie40nvme,,,,,,,,,,26500.0,Out of Stock,https://www.winsoft.lk/product/samsung-980-ssd-500gb/
WD Blue SN580 500GB PCIe Gen 4 NVMe SSD,wdbluesn580500gbpcie4nvmessd,,,,,,,,,,13000.0,Out of Stock,https://www.winsoft.lk/product/wd-blue-sn580-pcie-4-0-nvme-ssd/
PNY CS2230 500GB PCIe M.2 NVMe Gen3x4 SSD,pnycs2230500gbpciem2nvme3x4ssd,,,,,,,,,,11000.0,Out of Stock,https://www.winsoft.lk/product/pny-cs2230-500gb-pcie-nvme-ssd/
WD Blue SN580 1TB Gen 4 PCIe NVMe SSD,wdbluesn5801tb4pcienvmessd,,,,,,,,,,20500.0,Out of Stock,https://www.winsoft.lk/product/wd-blue-sn580-1tb/
Gigabyte Aorus Gen4 7300 2TB NVMe SSD (Not Sold Separately),gigabyteaorus473002tbnvmessd,,,,,,,,,,49500.0,Out of Stock,https://www.winsoft.lk/product/gigabyte-aorus-gen4-7300-2tb-nvme-ssd/
Seagate 2TB SATA III Internal Hard Drive,seagate2tbsataiiiinternalharddrive,,,,,,,,,,24500.0,Out of Stock,https://www.winsoft.lk/product/seagate-2tb-sata-iii-internal-hard-drive-st2000dm008/
Seagate Exos 7E10 8TB Hard Drive,seagateexos7e108tbharddrive,,,,,,,,,,89000.0,Out of Stock,https://www.winsoft.lk/product/seagate-exos-7e10-8tb-hard-drive/
Toshiba P300 4TB Internal Hard Drive,toshibap3004tbinternalharddrive,,,,,,,,,,32500.0,Out of Stock,https://www.winsoft.lk/product/toshiba-p300-4tb-internal-hard-drive/
Toshiba X300 4TB Performance & Gaming Internal Hard Drive,toshibax3004tbperformanceinternalharddrive,,,,,,,,,,45000.0,Out of Stock,https://www.winsoft.lk/product/toshiba-x300-4tb/
Western Digital Blue 2TB Hard Drive – WD20EZBX,westerndigitalblue2tbharddrivewd20ezbx,,,,,,,,,,24000.0,Out of Stock,https://www.winsoft.lk/product/western-digital-blue-2tb-hard-drive/
WD 4TB Purple Hard Drive,wd4tbpurpleharddrive,,,,,,,,,,30000.0,Out of Stock,https://www.winsoft.lk/product/wd-4tb-purple-hard-drive/
WD Ultrastar DC HC530 14TB Hard Drive,wdultrastardchc53014tbharddrive,,,,,,,,,,118000.0,Out of Stock,https://www.winsoft.lk/product/wd-ultrastar-dc-hc530-14tb-hard-drive/
Lexar NM610PRO 2TB M.2 2280 PCIe Gen3x4 NVMe1.4 SSD,lexarnm610pro2tbm22280pcie3x4nvme14ssd,,,,,,,,,,37500.0,Out of Stock,https://www.winsoft.lk/product/lexar-nm610pro-2tb-ssd/
AORUS Gen4 7000s SSD 2TB NVMe SSD,aorus47000sssd2tbnvmessd,,,,,,,,,,68500.0,Out of Stock,https://www.winsoft.lk/product/aorus-gen4-7000s-ssd-2tb-nvme-ssd/
Kingston 1TB NV2 M.2 2280 NVMe SSD,kingston1tbnv2m22280nvmessd,,,,,,,,,,21000.0,Out of Stock,https://www.winsoft.lk/product/kingston-1tb-nv2-m-2-2280-nvme-ssd/
Gigabyte AORUS 7000E Gen4 2TB SSD (Not Sold Separately),gigabyteaorus7000e42tbssd,,,,,,,,,,61000.0,Out of Stock,https://www.winsoft.lk/product/gigabyte-aorus-7000e-gen4-2tb-ssd/
GIGABYTE AORUS Gen5 14000 1TB SSD (Not Sold Separately),gigabyteaorus5140001tbssd,,,,,,,,,,56500.0,Out of Stock,https://www.winsoft.lk/product/gigabyte-aorus-gen5-14000-1tb-ssd/
GIGABYTE 2.5″ 1TB SATA III SSD,gigabyte251tbsataiiissd,,,,,,,,,,18950.0,Out of Stock,https://www.winsoft.lk/product/gigabyte-2-5-1tb-sata-iii-ssd/
Crucial 500GB P3 NVMe PCIe 3.0 M.2 SSD,crucial500gbp3nvmepcie30m2ssd,,,,,,,,,,14500.0,Out of Stock,https://www.winsoft.lk/product/crucial-500gb-p3-nvme-pcie-3-0-m-2-ssd/
Gigabyte AORUS PCIe NVMe M.2 Gen4 2TB SSD,gigabyteaoruspcienvmem242tbssd,,,,,,,,,,79000.0,Out of Stock,https://www.winsoft.lk/product/gigabyte-aorus-pcie-nvme-m-2-2280-gen4-2tb-ssd/
Crucial 2TB P3 NVMe PCIe 3.0 M.2 SSD,crucial2tbp3nvmepcie30m2ssd,,,,,,,,,,39000.0,Out of Stock,https://www.winsoft.lk/product/crucial-2tb-p3-nvme-pcie-3-0-m-2-ssd/
GIGABYTE 500GB Gen3 2500E M.2 PCIe NVMe SSD,gigabyte500gb32500em2pcienvmessd,,,,,,,,,,15500.0,Out of Stock,https://www.winsoft.lk/product/gigabyte-500gb-gen3-2500e-m-2-pcie-nvme-ssd/
Crucial 240GB BX500 SATA III 2.5″ Internal SSD,crucial240gbbx500sataiii25internalssd,,,,,,,,,,7500.0,Out of Stock,https://www.winsoft.lk/product/crucial-240gb-bx500-sata-ssd/
Crucial 1TB P3 NVMe PCIe 3.0 M.2 SSD,crucial1tbp3nvmepcie30m2ssd,,,,,,,,,,16000.0,Out of Stock,https://www.winsoft.lk/product/crucial-1tb-p3-nvme-pcie-3-0-m-2-ssd/
GIGABYTE 128GB M.2 PCIe NVMe SSD,gigabyte128gbm2pcienvmessd,,,,,,,,,,8000.0,Out of Stock,https://www.winsoft.lk/product/gigabyte-128gb-m-2-pcie-nvme-ssd/
GIGABYTE 2.5″ 240GB SATA III SSD,gigabyte25240gbsataiiissd,,,,,,,,,,9500.0,Out of Stock,https://www.winsoft.lk/product/gigabyte-2-5-240gb-sata-iii-ssd/
GIGABYTE 512GB M.2 PCIe NVMe SSD,gigabyte512gbm2pcienvmessd,,,,,,,,,,11000.0,Out of Stock,https://www.winsoft.lk/product/gigabyte-512gb-m-2-pcie-nvme-ssd/
Gigabyte Aorus Gen4 7000s 1TB NVMe SSD,gigabyteaorus47000s1tbnvmessd,,,,,,,,,,59500.0,Out of Stock,https://www.winsoft.lk/product/gigabyte-aorus-gen4-7000s-1tb-m-2-nvme-ssd/
PNY CS900 960GB 3D NAND 2.5″ SATA SSD,pnycs900960gb3dnand25satassd,,,,,,,,,,24500.0,Out of Stock,https://www.winsoft.lk/product/pny-cs900-960gb-3d-nand-2-5-sata-ssd/
Transcend 1TB ESD270C USB 3.1 Gen 2 Portable SSD,transcend1tbesd270cusb312portablessd,,,,,,,,,,25500.0,Out of Stock,https://www.winsoft.lk/product/transcend-1tb-esd270c-portable-ssd/
Toshiba Canvio Basics External Hard Drive 1TB USB-C,toshibacanviobasicsexternalharddrive1tbusbc,,,,,,,,,,19900.0,Out of Stock,https://www.winsoft.lk/product/toshiba-canvio-basics-external-hard-drive-1tb-usb-c/
Toshiba Canvio Basics External Hard Drive 2TB USB 3.2 Gen1,toshibacanviobasicsexternalharddrive2tbusb321,,,,,,,,,,26500.0,Out of Stock,https://www.winsoft.lk/product/toshiba-canvio-basics-external-hard-drive-2tb-usb-3-2-gen1/
Toshiba Canvio Ready External Hard Drive 1TB USB 3.2 Gen1,toshibacanvioreadyexternalharddrive1tbusb321,,,,,,,,,,18000.0,Out of Stock,https://www.winsoft.lk/product/toshiba-canvio-ready-external-hard-drive-1tb-usb-3-2-gen1/
Seagate One Touch 1TB External Hard Drive HDD,seagateonetouch1tbexternalharddrivehdd,,,,,,,,,,20000.0,Out of Stock,https://www.winsoft.lk/product/seagate-one-touch-1tb-external-hard-drive-hdd/
Seagate One Touch 4TB External Hard Drive,seagateonetouch4tbexternalharddrive,,,,,,,,,,35500.0,Out of Stock,https://www.winsoft.lk/product/seagate-one-touch-4tb-external/
Toshiba P300 1TB 7200RPM Desktop Hard Drive,toshibap3001tb7200rpmharddrive,,,,,,,,,,17500.0,Out of Stock,https://www.winsoft.lk/product/toshiba-p300-1tb-7200rpm-desktop-hard-drive/
SAMSUNG 512GB NVME (USED ITEM),samsung512gbnvme,,,,,,,16500.0,In Stock,https://pcbuilders.lk/used-samsung-512gb-512gb/,,,
SAMSUNG 256GB NVME (USED ITEM),samsung256gbnvme,,,,,,,10000.0,In Stock,https://pcbuilders.lk/used-samsung-used-samsung-256gb-256gb/,,,
SILVERSTONE ECM21-E SCREWLESS DESIGN M.2 PCIE/NVME SSD TO PCIE X4 ADAPTER CARD,silverstoneecm21escrewlessdesignm2pcienvmessdtopciex4adaptercard,,,,,,,4000.0,In Stock,https://pcbuilders.lk/silverstone-ecm21/,,,
DESKTOP HARD DRIVE – 500GB (USED ITEM),harddrive500gb,,,,,,,4000.0,In Stock,https://pcbuilders.lk/used-hard-drive-500gb-500gb/,,,
ENCLOSURE(3),enclosure,,,,,,,0.0,In Stock,https://pcbuilders.lk/enclosure/,,,
HARD DISK(5),harddisk,,,,,,,0.0,In Stock,https://pcbuilders.lk/hard-disk/,,,
SATA SSD(2),satassd,,,,,,,0.0,In Stock,https://pcbuilders.lk/sata-ssd/,,,
NVME(8),nvme,,,,,,,0.0,In Stock,https://pcbuilders.lk/nvme/,,,
PORTABLE HARD/SSD(3),portablehardssd,,,,,,,0.0,In Stock,https://pcbuilders.lk/portable-hard-sssd/,,,
01TB SATA HDD (USED),01tbsatahdd,7500.0,Out of Stock,https://computerzone.lk/product/01tb-sata-hdd-used/,,,,,,,,,
120GB / 128GB SATA SSD (USED),120gb128gbsatassd,4800.0,In Stock,https://computerzone.lk/product/120gb-128gb-sata-ssd-used/,,,,,,,,,
128GB M.2 NVME SSD (USED),128gbm2nvmessd,4000.0,Out of Stock,https://computerzone.lk/product/128gb-m-2-nvme-ssd-used/,,,,,,,,,
128GB M.2 SSD (USED),128gbm2ssd,4000.0,In Stock,https://computerzone.lk/product/128gb-m-2-ssd-used/,,,,,,,,,
180GB SATA SSD (USED),180gbsatassd,4800.0,Out of Stock,https://computerzone.lk/product/180gb-sata-ssd-used/,,,,,,,,,
240GB / 256GB SATA SSD (USED),240gb256gbsatassd,7500.0,In Stock,https://computerzone.lk/product/256gb-sata-ssd-used/,,,,,,,,,
500GB SEAGATE SATA HDD (USED),500gbseagatesatahdd,4000.0,In Stock,https://computerzone.lk/product/500gb-seagate-sata-hdd-used/,,,,,,,,,
ADATA 240GB SATA SSD (USED),adata240gbsatassd,6500.0,Out of Stock,https://computerzone.lk/product/adata-240gb-sata-ssd-used/,,,,,,,,,
ADDLINK S20 120GB SATA SSD,addlinks20120gbsatassd,7500.0,In Stock,https://computerzone.lk/product/addlink-s20-120gb-sata-ssd/,,,,,,,,,
ADDLINK S20 1TB SATA SSD,addlinks201tbsatassd,18500.0,Out of Stock,https://computerzone.lk/product/addlink-s20-1tb-sata-ssd/,,,,,,,,,
ADDLINK S20 256GB SATA SSD,addlinks20256gbsatassd,7500.0,Out of Stock,https://computerzone.lk/product/addlink-s20-256gb-sata-ssd/,,,,,,,,,
ADDLINK S20 512GB SATA SSD,addlinks20512gbsatassd,12500.0,Out of Stock,https://computerzone.lk/product/addlink-s20-512gb-sata-ssd/,,,,,,,,,
ADDLINK S68 256GB PCI-E GEN3 X4 NVME,addlinks68256gbpcie3x4nvme,8500.0,Out of Stock,https://computerzone.lk/product/addlink-s68-256gb-pci-e-gen3-x4-nvme/,,,,,,,,,
ADDLINK S70 LITE 1TB PCI-E GEN3 X4 NVME,addlinks70lite1tbpcie3x4nvme,19000.0,Out of Stock,https://computerzone.lk/product/addlink-s70-lite-1tb-pci-e-gen3-x4-nvme/,,,,,,,,,
ADDLINK S70 LITE 256GB PCI-E GEN3 X4 NVME,addlinks70lite256gbpcie3x4nvme,8500.0,Out of Stock,https://computerzone.lk/product/addlink-s70-lite-256gb-pci-e-gen3-x4-nvme/,,,,,,,,,
ADDLINK S70 LITE 512GB PCI-E GEN3 X4 NVME,addlinks70lite512gbpcie3x4nvme,12500.0,Out of Stock,https://computerzone.lk/product/addlink-s70-lite-512gb-pci-e-gen3-x4-nvme/,,,,,,,,,
ADDLINK S93 1TB PCI-E GEN 4.0 NVME,addlinks931tbpcie40nvme,27500.0,Out of Stock,https://computerzone.lk/product/addlink-s93-1tb-pci-e-gen-4-0-nvme/,,,,,,,,,
KINGDIAN 256GB PCI-E GEN3 X4 NVME,kingdian256gbpcie3x4nvme,10500.0,Out of Stock,https://computerzone.lk/product/kingdian-256gb-nvme/,,,,,,,,,
KINGDIAN 512GB PCI-E GEN3 X4 NVME,kingdian512gbpcie3x4nvme,12500.0,Out of Stock,https://computerzone.lk/product/kingdian-512gb-pci-e-gen3-x4-nvme/,,,,,,,,,
KINGSTON NV3 1TB PCIE GEN 4.0 NVME SSD,kingstonnv31tbpcie40nvmessd,22500.0,Out of Stock,https://computerzone.lk/product/kingston-nv3-1tb-pcie-gen-4-0-nvme-ssd/,,,,,,,,,
LEXAR NM620 1TB PCI-E GEN3 X4 NVME,lexarnm6201tbpcie3x4nvme,33500.0,In Stock,https://computerzone.lk/product/lexar-nm620-1tb-pci-e-gen3-x4-nvme/,,,,,,,,,
LEXAR NM620 256GB PCI-E GEN3 X4 NVME,lexarnm620256gbpcie3x4nvme,15500.0,In Stock,https://computerzone.lk/product/lexar-nm620-256gb-pci-e-gen3-x4-nvme/,,,,,,,,,
LEXAR NM620 512GB PCI-E GEN3 X4 NVME,lexarnm620512gbpcie3x4nvme,25000.0,In Stock,https://computerzone.lk/product/lexar-nm620-512gb-pci-e-gen3-x4-nvme/,,,,,,,,,
LEXAR NQ100 1TB (6GB/S) SATA SSD,lexarnq1001tbsatassd,20500.0,Out of Stock,https://computerzone.lk/product/lexar-nq100-1tb-6gb-s-sata-ssd/,,,,,,,,,
LEXAR NQ100 240GB SATA SSD,lexarnq100240gbsatassd,9300.0,Out of Stock,https://computerzone.lk/product/lexar-nq100-240gb-sata-ssd-3y/,,,,,,,,,
LEXAR NS100 128GB SATA SSD,lexarns100128gbsatassd,5800.0,Out of Stock,https://computerzone.lk/product/lexar-ns100-128gb-sata-ssd/,,,,,,,,,
LEXAR NS100 256GB SATA SSD,lexarns100256gbsatassd,14500.0,In Stock,https://computerzone.lk/product/lexar-ns100-256gb-sata-ssd/,,,,,,,,,
PNY CS1031 256GB PCI-E GEN3 X4 NVME,pnycs1031256gbpcie3x4nvme,13000.0,Out of Stock,https://computerzone.lk/product/pny-cs1031-256gb-pci-e-gen3-x4-nvme/,,,,,,,,,
SAMSUNG 128GB SATA SSD (USED),samsung128gbsatassd,4500.0,Out of Stock,https://computerzone.lk/product/samsung-128gb-sata-ssd-used/,,,,,,,,,
SAMSUNG 860 EVO 250GB SATA SSD (USED),samsung860evo250gbsatassd,7500.0,Out of Stock,https://computerzone.lk/product/samsung-860-evo-250gb-sata-ssd-used/,,,,,,,,,
TEAM T FORCE A440 LITE M.2 GEN4 512GB NVME SSD (UPTO 7400MBPS),teamtforcea440litem24512gbnvmessd,18000.0,Out of Stock,https://computerzone.lk/product/team-t-force-a440-lite-m-2-gen4-512gb/,,,,,,,,,
"TEAM T-FORCE G50 1TB GEN4 M.2 NVME SSD (UPTO 5,000 MB/S)",teamtforceg501tb4m2nvmessd,23000.0,Out of Stock,https://computerzone.lk/product/team-t-force-g50-1tb-gen4-m-2-nvme/,,,,,,,,,
TRANSCEND STOREJET 25H3 1TB USB 3.1 PORTABLE HARD DRIVE,transcendstorejet25h31tbusb31portableharddrive,28500.0,In Stock,https://computerzone.lk/product/transcend-storejet-25h3-1tb-usb-3-1/,,,,,,,,,
WD BLUE 1TB LAPTOP HARD DRIVE,wdblue1tblaptopharddrive,15500.0,In Stock,https://computerzone.lk/product/wd-blue-1tb-laptop-hard-drive/,,,,,,,,,
WD MY PASSPORT 1TB USB 3.2 GEN 1 PORTABLE HARD DRIVE,wdmypassport1tbusb321portableharddrive,21000.0,Out of Stock,https://computerzone.lk/product/wd-my-passport-1tb-usb-3-2-gen-1-portable-hard-drive/,,,,,,,,,
WD MY PASSPORT 2TB USB 3.2 GEN 1 PORTABLE HARD DRIVE,wdmypassport2tbusb321portableharddrive,24500.0,Out of Stock,https://computerzone.lk/product/wd-my-passport-2tb-portable-hard-drive/,,,,,,,,,
WD PURPLE 4TB SATA HDD (USED),wdpurple4tbsatahdd,17500.0,Out of Stock,https://computerzone.lk/product/wd-purple-4tb-sata-hdd-used/,,,,,,,,,
